P_Sys_Opco	P_SyscoID	P_SyscoProdID
067	000349	4490512
067	000349	4490884
067	000349	4490900
067	000349	4491759
067	000349	4491973
067	000349	4492070
067	000349	4492138
067	000349	4492245
067	000349	4492344
067	000349	4492435
067	000349	4492781
067	000349	4492948
067	000349	4493136
067	000349	4493607
067	000349	4493946
067	000349	4493979
067	000349	4494340
067	000349	4494498
067	000349	4494530
067	000349	4494688
067	000349	4495537
067	000349	4496899
067	000349	4497160
067	000349	4497244
067	000349	4497293
067	000349	4497301
067	000349	4497756
067	000349	4498150
067	000349	4500971
067	000349	4501094
067	000349	4502431
067	000349	4506382
067	000349	4508230
067	000349	4508545
067	000349	4510038
067	000349	4510061
067	000349	4510103
067	000349	4510467
067	000349	4510723
067	000349	4510871
067	000349	4510921
067	000349	4511044
067	000349	4511200
067	000349	4511598
067	000349	4511705
067	000349	4511713
067	000349	4512349
067	000349	4513644
067	000349	4514519
067	000349	4516191
067	000349	4516886
067	000349	4517256
067	000349	4517306
067	000349	4517827
067	000349	4518304
067	000349	4518403
067	000349	4518908
067	000349	4519492
067	000349	4520466
067	000349	4520490
067	000349	4520532
067	000349	4520805
067	000349	4520953
067	000349	4521365
067	000349	4521407
067	000349	4521456
067	000349	4521621
067	000349	4521779
067	000349	4523460
067	000349	4523718
067	000349	4524039
067	000349	4524807
067	000349	4525069
067	000349	4525176
067	000349	4525804
067	000349	4525978
067	000349	4525986
067	000349	4526471
067	000349	4526950
067	000349	4527677
067	000349	4528048
067	000349	4528568
067	000349	4528782
067	000349	4530572
067	000349	4530663
067	000349	4530697
067	000349	4531174
067	000349	4531901
067	000349	4532305
067	000349	4532990
067	000349	4533105
067	000349	4533535
067	000349	4534319
067	000349	4534582
067	000349	4537502
067	000349	4537510
067	000349	4538161
067	000349	4538203
067	000349	4538476
067	000349	4538807
067	000349	4540373
067	000349	4540753
067	000349	4540837
067	000349	4540951
067	000349	4541280
067	000349	4541884
067	000349	4542312
067	000349	4542817
067	000349	4544201
067	000349	4545927
067	000349	4546826
067	000349	4547246
067	000349	4547667
067	000349	4551727
067	000349	4552337
067	000349	4552477
067	000349	4552840
067	000349	4555330
067	000349	4556882
067	000349	4557013
067	000349	4558508
067	000349	4559308
067	000349	4560413
067	000349	4560934
067	000349	4561114
067	000349	4561163
067	000349	4561668
067	000349	4562583
067	000349	4563235
067	000349	4563532
067	000349	4563540
067	000349	4563995
067	000349	4564183
067	000349	4564225
067	000349	4564233
067	000349	4564753
067	000349	4564787
067	000349	4564795
067	000349	4564803
067	000349	4564894
067	000349	4565297
067	000349	4566162
067	000349	4566584
067	000349	4566857
067	000349	4567897
067	000349	4568630
067	000349	4568911
067	000349	4568929
067	000349	4569091
067	000349	4570255
067	000349	4570925
067	000349	4572053
067	000349	4572616
067	000349	4572897
067	000349	4573127
067	000349	4573960
067	000349	4574190
067	000349	4575866
067	000349	4576716
067	000349	4576740
067	000349	4577227
067	000349	4577391
067	000349	4578472
067	000349	4578514
067	000349	4578589
067	000349	4578639
067	000349	4579298
067	000349	4581492
067	000349	4581849
067	000349	4582052
067	000349	4582219
067	000349	4582276
067	000349	4582409
067	000349	4582714
067	000349	4583290
067	000349	4585998
067	000349	4587515
067	000349	4587994
067	000349	4589180
067	000349	4589545
067	000349	4589875
067	000349	4589982
067	000349	4590022
067	000349	4590113
067	000349	4590212
067	000349	4590220
067	000349	4590261
067	000349	4590428
067	000349	4590493
067	000349	4590592
067	000349	4590972
067	000349	4591046
067	000349	4591129
067	000349	4592689
067	000349	4593059
067	000349	4593224
067	000349	4593331
067	000349	4593349
067	000349	4593380
067	000349	4593422
067	000349	4593455
067	000349	4593489
067	000349	4593497
067	000349	4593554
067	000349	4593687
067	000349	4594560
067	000349	4595120
067	000349	4595310
067	000349	4595385
067	000349	4599775
067	000349	4599817
067	000349	4600581
067	000349	4600862
067	000349	4601100
067	000349	4602975
067	000349	4604120
067	000349	4604476
067	000349	4604773
067	000349	4604781
067	000349	4604807
067	000349	4604831
067	000349	4605283
067	000349	4605317
067	000349	4608543
067	000349	4608782
067	000349	4608790
067	000349	4608907
067	000349	4609863
067	000349	4610267
067	000349	4610291
067	000349	4610309
067	000349	4610366
067	000349	4612065
067	000349	4612297
067	000349	4612578
067	000349	4615753
067	000349	4616132
067	000349	4617353
067	000349	4617551
067	000349	4617569
067	000349	4618377
067	000349	4618385
067	000349	4619029
067	000349	4620340
067	000349	4624714
067	000349	4625372
067	000349	4625760
067	000349	4625778
067	000349	4625828
067	000349	4625893
067	000349	4626370
067	000349	4627972
067	000349	4627980
067	000349	4628079
067	000349	4628467
067	000349	4629465
067	000349	4637864
067	000349	4638276
067	000349	4639043
067	000349	4639324
067	000349	4639928
067	000349	4640181
067	000349	4642823
067	000349	4643326
067	000349	4644001
067	000349	4645040
067	000349	4645388
067	000349	4645404
067	000349	4645453
067	000349	4645511
067	000349	4645826
067	000349	4645933
067	000349	4645982
067	000349	4646030
067	000349	4646097
067	000349	4646444
067	000349	4647053
067	000349	4647749
067	000349	4648267
067	000349	4648622
067	000349	4650164
067	000349	4650719
067	000349	4650933
067	000349	4651410
067	000349	4654109
067	000349	4654224
067	000349	4654323
067	000349	4654406
067	000349	4655106
067	000349	4655395
067	000349	4655692
067	000349	4656013
067	000349	4656625
067	000349	4656815
067	000349	4658696
067	000349	4659876
067	000349	4660379
067	000349	4660536
067	000349	4661294
067	000349	4667200
067	000349	4667242
067	000349	4668331
067	000349	4668612
067	000349	4669594
067	000349	4669743
067	000349	4669966
067	000349	4669974
067	000349	4670170
067	000349	4671350
067	000349	4671368
067	000349	4671434
067	000349	4672283
067	000349	4673323
067	000349	4673687
067	000349	4673729
067	000349	4674909
067	000349	4675138
067	000349	4677738
067	000349	4680039
067	000349	4682522
067	000349	4682761
067	000349	4683041
067	000349	4684247
067	000349	4685897
067	000349	4688040
067	000349	4689212
067	000349	4689311
067	000349	4689618
067	000349	4691291
067	000349	4691598
067	000349	4691937
067	000349	4692075
067	000349	4692893
067	000349	4693271
067	000349	4693420
067	000349	4695292
067	000349	4696498
067	000349	4697736
067	000349	4698080
067	000349	4698593
067	000349	4699542
067	000349	4699591
067	000349	4699674
067	000349	4701140
067	000349	4701348
067	000349	4702296
067	000349	4702494
067	000349	4702965
067	000349	4703278
067	000349	4703567
067	000349	4703575
067	000349	4705067
067	000349	4705349
067	000349	4706545
067	000349	4707188
067	000349	4707246
067	000349	4708830
067	000349	4709317
067	000349	4709903
067	000349	4710034
067	000349	4710232
067	000349	4710349
067	000349	4711255
067	000349	4711289
067	000349	4711396
067	000349	4712980
067	000349	4714598
067	000349	4714655
067	000349	4714663
067	000349	4714671
067	000349	4714812
067	000349	4714879
067	000349	4715066
067	000349	4720215
067	000349	4720553
067	000349	4720579
067	000349	4720595
067	000349	4721130
067	000349	4721239
067	000349	4721338
067	000349	4722229
067	000349	4722971
067	000349	4723789
067	000349	4724597
067	000349	4726212
067	000349	4726303
067	000349	4726972
067	000349	4727467
067	000349	4728663
067	000349	4730883
067	000349	4731741
067	000349	4731790
067	000349	4731931
067	000349	4732202
067	000349	4732798
067	000349	4734695
067	000349	4736070
067	000349	4736641
067	000349	4736658
067	000349	4737292
067	000349	4737425
067	000349	4738449
067	000349	4741062
067	000349	4742276
067	000349	4743084
067	000349	4743621
067	000349	4744306
067	000349	4746020
067	000349	4746368
067	000349	4749453
067	000349	4754024
067	000349	4754206
067	000349	4754214
067	000349	4754305
067	000349	4754339
067	000349	4754347
067	000349	4754388
067	000349	4754438
067	000349	4754461
067	000349	4755120
067	000349	4755724
067	000349	4756599
067	000349	4756607
067	000349	4757886
067	000349	4760062
067	000349	4760849
067	000349	4761037
067	000349	4763603
067	000349	4763983
067	000349	4764494
067	000349	4764809
067	000349	4765392
067	000349	4765632
067	000349	4766614
067	000349	4766630
067	000349	4767661
067	000349	4767919
067	000349	4769527
067	000349	4770418
067	000349	4770756
067	000349	4772356
067	000349	4772471
067	000349	4773404
067	000349	4773826
067	000349	4775771
067	000349	4775805
067	000349	4775888
067	000349	4775896
067	000349	4775912
067	000349	4776001
067	000349	4776175
067	000349	4776456
067	000349	4776563
067	000349	4776704
067	000349	4776720
067	000349	4776753
067	000349	4776779
067	000349	4776852
067	000349	4777785
067	000349	4778239
067	000349	4778668
067	000349	4778874
067	000349	4781993
067	000349	4782694
067	000349	4783288
067	000349	4786737
067	000349	4786943
067	000349	4787263
067	000349	4787792
067	000349	4788717
067	000349	4789830
067	000349	4790325
067	000349	4791224
067	000349	4793006
067	000349	4793485
067	000349	4797908
067	000349	4797916
067	000349	4797932
067	000349	4797957
067	000349	4798120
067	000349	4798211
067	000349	4798229
067	000349	4798245
067	000349	4798252
067	000349	4798278
067	000349	4798302
067	000349	4798310
067	000349	4798351
067	000349	4798369
067	000349	4798377
067	000349	4798393
067	000349	4798401
067	000349	4799037
067	000349	4799045
067	000349	4799052
067	000349	4800009
067	000349	4800025
067	000349	4800165
067	000349	4800173
067	000349	4800249
067	000349	4801114
067	000349	4802401
067	000349	4803342
067	000349	4804100
067	000349	4805487
067	000349	4805552
067	000349	4805669
067	000349	4805909
067	000349	4805925
067	000349	4805941
067	000349	4806469
067	000349	4807004
067	000349	4807897
067	000349	4807947
067	000349	4808333
067	000349	4809745
067	000349	4810008
067	000349	4810073
067	000349	4811055
067	000349	4811568
067	000349	4812434
067	000349	4812442
067	000349	4812962
067	000349	4813697
067	000349	4814604
067	000349	4815213
067	000349	4815767
067	000349	4816625
067	000349	4817565
067	000349	4818290
067	000349	4819298
067	000349	4819769
067	000349	4820403
067	000349	4821591
067	000349	4822979
067	000349	4825121
067	000349	4825220
067	000349	4825238
067	000349	4825543
067	000349	4827234
067	000349	4827549
067	000349	4828554
067	000349	4828802
067	000349	4832978
067	000349	4833265
067	000349	4834503
067	000349	4835054
067	000349	4836359
067	000349	4836409
067	000349	4837522
067	000349	4838629
067	000349	4839536
067	000349	4839817
067	000349	4841086
067	000349	4842548
067	000349	4842555
067	000349	4842563
067	000349	4842589
067	000349	4843769
067	000349	4843843
067	000349	4843975
067	000349	4844551
067	000349	4846242
067	000349	4847323
067	000349	4850749
067	000349	4850954
067	000349	4850996
067	000349	4851366
067	000349	4851408
067	000349	4851424
067	000349	4852539
067	000349	4854030
067	000349	4854097
067	000349	4854105
067	000349	4855771
067	000349	4855821
067	000349	4856548
067	000349	4857710
067	000349	4857728
067	000349	4859443
067	000349	4859476
067	000349	4860003
067	000349	4862777
067	000349	4862835
067	000349	4862900
067	000349	4862967
067	000349	4862975
067	000349	4863015
067	000349	4863403
067	000349	4863478
067	000349	4863544
067	000349	4863767
067	000349	4864070
067	000349	4865184
067	000349	4867834
067	000349	4867867
067	000349	4869053
067	000349	4871885
067	000349	4871893
067	000349	4871901
067	000349	4871919
067	000349	4872214
067	000349	4872248
067	000349	4872719
067	000349	4873857
067	000349	4875134
067	000349	4875191
067	000349	4876272
067	000349	4876330
067	000349	4876371
067	000349	4877114
067	000349	4877130
067	000349	4877155
067	000349	4877163
067	000349	4877171
067	000349	4877189
067	000349	4877213
067	000349	4877973
067	000349	4878229
067	000349	4878591
067	000349	4880720
067	000349	4882122
067	000349	4882148
067	000349	4884235
067	000349	4884433
067	000349	4887097
067	000349	4887386
067	000349	4887436
067	000349	4887709
067	000349	4888517
067	000349	4888962
067	000349	4889085
067	000349	4889291
067	000349	4889309
067	000349	4889507
067	000349	4890752
067	000349	4891222
067	000349	4891313
067	000349	4891412
067	000349	4891446
067	000349	4892105
067	000349	4892535
067	000349	4893095
067	000349	4893418
067	000349	4894259
067	000349	4894432
067	000349	4895470
067	000349	4895603
067	000349	4895637
067	000349	4895645
067	000349	4895678
067	000349	4896221
067	000349	4897641
067	000349	4898169
067	000349	4898219
067	000349	4899118
067	000349	4899969
067	000349	4903571
067	000349	4903811
067	000349	4904116
067	000349	4904223
067	000349	4904397
067	000349	4904603
067	000349	4905824
067	000349	4907200
067	000349	4907218
067	000349	4908299
067	000349	4908760
067	000349	4908976
067	000349	4909180
067	000349	4911624
067	000349	4912093
067	000349	4913166
067	000349	4913539
067	000349	4914420
067	000349	4914511
067	000349	4914644
067	000349	4915104
067	000349	4915195
067	000349	4915310
067	000349	4915476
067	000349	4915575
067	000349	4917399
067	000349	4917530
067	000349	4918363
067	000349	4918553
067	000349	4920187
067	000349	4920625
067	000349	4920633
067	000349	4920914
067	000349	4921706
067	000349	4923520
067	000349	4923983
067	000349	4924270
067	000349	4925129
067	000349	4925137
067	000349	4925194
067	000349	4926978
067	000349	4929097
067	000349	4930046
067	000349	4930285
067	000349	4930459
067	000349	4930822
067	000349	4931143
067	000349	4931168
067	000349	4931176
067	000349	4931507
067	000349	4932711
067	000349	4933164
067	000349	4933925
067	000349	4933933
067	000349	4933941
067	000349	4933966
067	000349	4934840
067	000349	4935458
067	000349	4935466
067	000349	4935474
067	000349	4935516
067	000349	4936324
067	000349	4938080
067	000349	4939146
067	000349	4941258
067	000349	4941928
067	000349	4942017
067	000349	4942652
067	000349	4943221
067	000349	4943296
067	000349	4943668
067	000349	4944203
067	000349	4944260
067	000349	4944450
067	000349	4944484
067	000349	4944534
067	000349	4944542
067	000349	4944567
067	000349	4944641
067	000349	4944666
067	000349	4944682
067	000349	4944724
067	000349	4945721
067	000349	4945796
067	000349	4946448
067	000349	4946786
067	000349	4947958
067	000349	4948071
067	000349	4948089
067	000349	4948139
067	000349	4948196
067	000349	4948220
067	000349	4948246
067	000349	4948287
067	000349	4948535
067	000349	4948741
067	000349	4948758
067	000349	4949376
067	000349	4949434
067	000349	4949822
067	000349	4949830
067	000349	4949848
067	000349	4949871
067	000349	4949897
067	000349	4949921
067	000349	4949954
067	000349	4949996
067	000349	4951257
067	000349	4951307
067	000349	4952677
067	000349	4953204
067	000349	4953998
067	000349	4954269
067	000349	4956504
067	000349	4957742
067	000349	4957916
067	000349	4957965
067	000349	4957973
067	000349	4957981
067	000349	4958013
067	000349	4958021
067	000349	4958039
067	000349	4958047
067	000349	4958070
067	000349	4958088
067	000349	4958096
067	000349	4958112
067	000349	4958120
067	000349	4958153
067	000349	4958161
067	000349	4958179
067	000349	4958526
067	000349	4958542
067	000349	4959052
067	000349	4959854
067	000349	4961447
067	000349	4961553
067	000349	4961561
067	000349	4961694
067	000349	4961736
067	000349	4963070
067	000349	4963088
067	000349	4963658
067	000349	4964896
067	000349	4966420
067	000349	4966438
067	000349	4966446
067	000349	4966453
067	000349	4966750
067	000349	4966891
067	000349	4967477
067	000349	4967865
067	000349	4967949
067	000349	4968566
067	000349	4968897
067	000349	4969937
067	000349	4970729
067	000349	4970935
067	000349	4971016
067	000349	4971164
067	000349	4972675
067	000349	4972683
067	000349	4973269
067	000349	4973525
067	000349	4975884
067	000349	4977161
067	000349	4977179
067	000349	4977187
067	000349	4977203
067	000349	4977831
067	000349	4978144
067	000349	4978268
067	000349	4979027
067	000349	4979100
067	000349	4979118
067	000349	4981197
067	000349	4981726
067	000349	4982708
067	000349	4982963
067	000349	4982989
067	000349	4982997
067	000349	4983003
067	000349	4983037
067	000349	4983052
067	000349	4983086
067	000349	4983094
067	000349	4983128
067	000349	4983219
067	000349	4983227
067	000349	4983235
067	000349	4983243
067	000349	4983276
067	000349	4983284
067	000349	4983292
067	000349	4983300
067	000349	4983615
067	000349	4983730
067	000349	4983839
067	000349	4983847
067	000349	4983854
067	000349	4983938
067	000349	4983946
067	000349	4984175
067	000349	4984191
067	000349	4984217
067	000349	4984225
067	000349	4984233
067	000349	4984241
067	000349	4984464
067	000349	4984472
067	000349	4984506
067	000349	4985073
067	000349	4986113
067	000349	4986584
067	000349	4987343
067	000349	4988119
067	000349	4988507
067	000349	4988796
067	000349	4988820
067	000349	4988861
067	000349	4989448
067	000349	4989570
067	000349	4989604
067	000349	4989620
067	000349	4989828
067	000349	4990164
067	000349	4991014
067	000349	4991691
067	000349	4993648
067	000349	4995676
067	000349	4996500
067	000349	4996666
067	000349	4996674
067	000349	4997904
067	000349	4998449
067	000349	4999066
067	000349	4999264
067	000349	5000179
067	000349	5000567
067	000349	5000856
067	000349	5000898
067	000349	5000906
067	000349	5000989
067	000349	5001078
067	000349	5001565
067	000349	5001649
067	000349	5002076
067	000349	5002423
067	000349	5002522
067	000349	5002738
067	000349	5002852
067	000349	5002936
067	000349	5002993
067	000349	5003710
067	000349	5004601
067	000349	5005327
067	000349	5005418
067	000349	5006028
067	000349	5008214
067	000349	5008354
067	000349	5008495
067	000349	5009410
067	000349	5009493
067	000349	5010251
067	000349	5010285
067	000349	5010293
067	000349	5010327
067	000349	5011036
067	000349	5011101
067	000349	5011267
067	000349	5011374
067	000349	5011929
067	000349	5012323
067	000349	5012349
067	000349	5012356
067	000349	5012422
067	000349	5013222
067	000349	5013990
067	000349	5014071
067	000349	5014220
067	000349	5014246
067	000349	5014790
067	000349	5014923
067	000349	5016316
067	000349	5016423
067	000349	5016449
067	000349	5016456
067	000349	5016464
067	000349	5016746
067	000349	5017355
067	000349	5019732
067	000349	5020193
067	000349	5020631
067	000349	5020896
067	000349	5021126
067	000349	5021613
067	000349	5021712
067	000349	5022850
067	000349	5023494
067	000349	5023528
067	000349	5023536
067	000349	5023551
067	000349	5023635
067	000349	5023718
067	000349	5023940
067	000349	5025671
067	000349	5026042
067	000349	5027289
067	000349	5029749
067	000349	5030713
067	000349	5031174
067	000349	5031216
067	000349	5031539
067	000349	5031836
067	000349	5034087
067	000349	5035019
067	000349	5035621
067	000349	5036496
067	000349	5037387
067	000349	5037395
067	000349	5037403
067	000349	5037411
067	000349	5037700
067	000349	5038773
067	000349	5039185
067	000349	5039631
067	000349	5040431
067	000349	5040464
067	000349	5040472
067	000349	5040498
067	000349	5040506
067	000349	5040514
067	000349	5040522
067	000349	5040555
067	000349	5040597
067	000349	5040605
067	000349	5040613
067	000349	5041389
067	000349	5042502
067	000349	5042551
067	000349	5042700
067	000349	5043161
067	000349	5043344
067	000349	5043435
067	000349	5044334
067	000349	5044615
067	000349	5044979
067	000349	5044987
067	000349	5044995
067	000349	5045273
067	000349	5045760
067	000349	5045778
067	000349	5045786
067	000349	5045794
067	000349	5045802
067	000349	5045810
067	000349	5046016
067	000349	5046768
067	000349	5047048
067	000349	5047071
067	000349	5048822
067	000349	5048863
067	000349	5048921
067	000349	5048996
067	000349	5049267
067	000349	5049283
067	000349	5050562
067	000349	5051651
067	000349	5052550
067	000349	5053509
067	000349	5054150
067	000349	5054770
067	000349	5055595
067	000349	5055652
067	000349	5055843
067	000349	5056114
067	000349	5056130
067	000349	5056254
067	000349	5057476
067	000349	5057781
067	000349	5058490
067	000349	5059365
067	000349	5059415
067	000349	5059738
067	000349	5059803
067	000349	5059852
067	000349	5060280
067	000349	5061239
067	000349	5061247
067	000349	5061395
067	000349	5061411
067	000349	5061643
067	000349	5061890
067	000349	5061908
067	000349	5061916
067	000349	5062195
067	000349	5062252
067	000349	5063003
067	000349	5063045
067	000349	5065289
067	000349	5065297
067	000349	5065305
067	000349	5065826
067	000349	5066097
067	000349	5066246
067	000349	5066428
067	000349	5067202
067	000349	5067764
067	000349	5068200
067	000349	5069034
067	000349	5069323
067	000349	5069752
067	000349	5071865
067	000349	5072137
067	000349	5072186
067	000349	5074125
067	000349	5074133
067	000349	5074158
067	000349	5074174
067	000349	5074208
067	000349	5074257
067	000349	5074786
067	000349	5074810
067	000349	5075254
067	000349	5075577
067	000349	5076112
067	000349	5076492
067	000349	5076690
067	000349	5078423
067	000349	5079348
067	000349	5079363
067	000349	5079371
067	000349	5079389
067	000349	5079397
067	000349	5079405
067	000349	5079413
067	000349	5079421
067	000349	5079439
067	000349	5079447
067	000349	5079454
067	000349	5079462
067	000349	5079470
067	000349	5079488
067	000349	5079496
067	000349	5079504
067	000349	5080304
067	000349	5080809
067	000349	5082177
067	000349	5082185
067	000349	5082946
067	000349	5083209
067	000349	5083852
067	000349	5083936
067	000349	5084611
067	000349	5084629
067	000349	5084769
067	000349	5084942
067	000349	5085246
067	000349	5085253
067	000349	5085451
067	000349	5085568
067	000349	5085642
067	000349	5085659
067	000349	5086962
067	000349	5087572
067	000349	5087739
067	000349	5088240
067	000349	5094552
067	000349	5094727
067	000349	5096409
067	000349	5096433
067	000349	5096466
067	000349	5096508
067	000349	5097597
067	000349	5097670
067	000349	5097738
067	000349	5097878
067	000349	5098942
067	000349	5099080
067	000349	5099106
067	000349	5099122
067	000349	5099155
067	000349	5100649
067	000349	5101126
067	000349	5101258
067	000349	5101480
067	000349	5101514
067	000349	5102736
067	000349	5102983
067	000349	5103049
067	000349	5103064
067	000349	5103072
067	000349	5104146
067	000349	5105697
067	000349	5106059
067	000349	5106745
067	000349	5107446
067	000349	5107982
067	000349	5108824
067	000349	5108873
067	000349	5108949
067	000349	5109780
067	000349	5110374
067	000349	5110861
067	000349	5111216
067	000349	5111869
067	000349	5112735
067	000349	5113295
067	000349	5113303
067	000349	5113311
067	000349	5113329
067	000349	5113337
067	000349	5113345
067	000349	5113352
067	000349	5113378
067	000349	5113386
067	000349	5113394
067	000349	5113402
067	000349	5113410
067	000349	5113436
067	000349	5113444
067	000349	5113451
067	000349	5113477
067	000349	5113485
067	000349	5114087
067	000349	5114095
067	000349	5114442
067	000349	5114475
067	000349	5114509
067	000349	5114517
067	000349	5114533
067	000349	5114541
067	000349	5115092
067	000349	5115100
067	000349	5115761
067	000349	5115795
067	000349	5118229
067	000349	5118955
067	000349	5121793
067	000349	5122981
067	000349	5124235
067	000349	5125117
067	000349	5126073
067	000349	5126909
067	000349	5127121
067	000349	5127188
067	000349	5127261
067	000349	5127360
067	000349	5127725
067	000349	5127873
067	000349	5127923
067	000349	5127980
067	000349	5128152
067	000349	5128160
067	000349	5128244
067	000349	5128525
067	000349	5128673
067	000349	5128749
067	000349	5128871
067	000349	5130422
067	000349	5130661
067	000349	5130760
067	000349	5130984
067	000349	5131370
067	000349	5131784
067	000349	5131792
067	000349	5132352
067	000349	5132725
067	000349	5132741
067	000349	5133418
067	000349	5134333
067	000349	5134341
067	000349	5134721
067	000349	5134788
067	000349	5137955
067	000349	5137963
067	000349	5138094
067	000349	5138102
067	000349	5139555
067	000349	5140561
067	000349	5141270
067	000349	5141387
067	000349	5141395
067	000349	5141502
067	000349	5142187
067	000349	5143466
067	000349	5143961
067	000349	5144621
067	000349	5144860
067	000349	5145206
067	000349	5146303
067	000349	5146659
067	000349	5148564
067	000349	5150339
067	000349	5150792
067	000349	5151022
067	000349	5152483
067	000349	5152533
067	000349	5152640
067	000349	5152798
067	000349	5154752
067	000349	5154786
067	000349	5155601
067	000349	5155825
067	000349	5155916
067	000349	5156088
067	000349	5156740
067	000349	5160122
067	000349	5160890
067	000349	5160981
067	000349	5161013
067	000349	5161021
067	000349	5161658
067	000349	5161880
067	000349	5163738
067	000349	5164850
067	000349	5165824
067	000349	5165980
067	000349	5166525
067	000349	5167556
067	000349	5167564
067	000349	5167572
067	000349	5167580
067	000349	5167598
067	000349	5167622
067	000349	5167630
067	000349	5167648
067	000349	5167655
067	000349	5167663
067	000349	5167671
067	000349	5167689
067	000349	5167697
067	000349	5167770
067	000349	5167788
067	000349	5167796
067	000349	5168141
067	000349	5168919
067	000349	5168992
067	000349	5169206
067	000349	5169362
067	000349	5170782
067	000349	5171947
067	000349	5172440
067	000349	5174024
067	000349	5174917
067	000349	5175559
067	000349	5175666
067	000349	5176136
067	000349	5176151
067	000349	5176177
067	000349	5176268
067	000349	5176581
067	000349	5176706
067	000349	5176748
067	000349	5176763
067	000349	5178199
067	000349	5180294
067	000349	5180336
067	000349	5181896
067	000349	5181904
067	000349	5182365
067	000349	5184031
067	000349	5184114
067	000349	5184163
067	000349	5184171
067	000349	5184189
067	000349	5184270
067	000349	5184551
067	000349	5184569
067	000349	5184585
067	000349	5184593
067	000349	5184619
067	000349	5184668
067	000349	5184718
067	000349	5184759
067	000349	5184924
067	000349	5184932
067	000349	5184957
067	000349	5185012
067	000349	5185038
067	000349	5185095
067	000349	5185178
067	000349	5185236
067	000349	5185269
067	000349	5185277
067	000349	5185285
067	000349	5185483
067	000349	5185509
067	000349	5185525
067	000349	5185533
067	000349	5185541
067	000349	5185582
067	000349	5185632
067	000349	5185863
067	000349	5186044
067	000349	5186051
067	000349	5186077
067	000349	5186085
067	000349	5186135
067	000349	5186143
067	000349	5186176
067	000349	5186184
067	000349	5186291
067	000349	5186317
067	000349	5186333
067	000349	5186390
067	000349	5186424
067	000349	5186457
067	000349	5186481
067	000349	5186499
067	000349	5186556
067	000349	5186580
067	000349	5186630
067	000349	5186648
067	000349	5186663
067	000349	5186713
067	000349	5186721
067	000349	5186747
067	000349	5186762
067	000349	5186770
067	000349	5186804
067	000349	5186820
067	000349	5186838
067	000349	5186853
067	000349	5186879
067	000349	5186903
067	000349	5186929
067	000349	5186978
067	000349	5187067
067	000349	5187075
067	000349	5187091
067	000349	5187489
067	000349	5187588
067	000349	5187638
067	000349	5187828
067	000349	5188834
067	000349	5189816
067	000349	5189881
067	000349	5190533
067	000349	5191036
067	000349	5192992
067	000349	5193305
067	000349	5193875
067	000349	5194428
067	000349	5194436
067	000349	5194444
067	000349	5194451
067	000349	5194469
067	000349	5194493
067	000349	5194501
067	000349	5194519
067	000349	5194535
067	000349	5194543
067	000349	5195847
067	000349	5197710
067	000349	5197769
067	000349	5197785
067	000349	5198395
067	000349	5198874
067	000349	5200100
067	000349	5200621
067	000349	5201108
067	000349	5201165
067	000349	5201512
067	000349	5202213
067	000349	5202346
067	000349	5202619
067	000349	5203443
067	000349	5203450
067	000349	5203807
067	000349	5203815
067	000349	5203823
067	000349	5204383
067	000349	5205323
067	000349	5208459
067	000349	5208624
067	000349	5208665
067	000349	5208699
067	000349	5208764
067	000349	5208806
067	000349	5208848
067	000349	5208905
067	000349	5208913
067	000349	5208939
067	000349	5208947
067	000349	5208954
067	000349	5208962
067	000349	5209010
067	000349	5209044
067	000349	5209093
067	000349	5209184
067	000349	5209226
067	000349	5209317
067	000349	5209515
067	000349	5209606
067	000349	5209655
067	000349	5209671
067	000349	5209945
067	000349	5209952
067	000349	5210018
067	000349	5210026
067	000349	5210091
067	000349	5210125
067	000349	5210166
067	000349	5210323
067	000349	5210661
067	000349	5210760
067	000349	5211024
067	000349	5211040
067	000349	5211107
067	000349	5211149
067	000349	5211198
067	000349	5211347
067	000349	5211354
067	000349	5211396
067	000349	5211420
067	000349	5211453
067	000349	5211495
067	000349	5211552
067	000349	5211685
067	000349	5211818
067	000349	5211859
067	000349	5211925
067	000349	5211958
067	000349	5211966
067	000349	5212055
067	000349	5212121
067	000349	5212220
067	000349	5212287
067	000349	5212311
067	000349	5212329
067	000349	5212402
067	000349	5212410
067	000349	5212469
067	000349	5212733
067	000349	5212758
067	000349	5212915
067	000349	5212998
067	000349	5213046
067	000349	5213079
067	000349	5213087
067	000349	5213103
067	000349	5213111
067	000349	5213160
067	000349	5213186
067	000349	5214507
067	000349	5214655
067	000349	5215066
067	000349	5215470
067	000349	5215934
067	000349	5218698
067	000349	5223300
067	000349	5223318
067	000349	5223326
067	000349	5224662
067	000349	5224910
067	000349	5224985
067	000349	5225073
067	000349	5225099
067	000349	5225297
067	000349	5225552
067	000349	5226220
067	000349	5226550
067	000349	5226766
067	000349	5226857
067	000349	5226907
067	000349	5227095
067	000349	5227277
067	000349	5228275
067	000349	5228317
067	000349	5228333
067	000349	5228341
067	000349	5228374
067	000349	5228382
067	000349	5228424
067	000349	5228432
067	000349	5228465
067	000349	5228499
067	000349	5228549
067	000349	5228564
067	000349	5228572
067	000349	5228580
067	000349	5228606
067	000349	5228614
067	000349	5228648
067	000349	5228655
067	000349	5228663
067	000349	5228671
067	000349	5228689
067	000349	5228697
067	000349	5228713
067	000349	5228747
067	000349	5228770
067	000349	5228788
067	000349	5228796
